-4.725199999999999956e-01,7.854200000000000070e-01,1.416800000000000059e+00,-9.556600000000000650e-01,-1.093800000000000106e+00,-1.434700000000000086e+00,-9.567499999999999616e-02,4.694800000000000084e-01,-6.837400000000000144e-01,-4.385100000000000109e-01,-1.425499999999999989e+00,-1.137500000000000039e-01,1.158800000000000052e+00,1.651299999999999990e-01,4.949999999999999956e-01,-1.218900000000000095e+00,1.111000000000000043e-01,-1.297400000000000220e-01,-1.823099999999999943e+00,5.380800000000000027e-01,3.373999999999999777e-01,2.386099999999999888e+00,-2.175800000000000234e-01,-6.154800000000000271e-01,-1.914400000000000102e+00,6.904100000000000792e-01,-1.318899999999999961e+00,-1.806900000000000173e-01,-8.696899999999999631e-01,1.592200000000000004e-01,-1.189300000000000024e+00,-7.331699999999999884e-01,6.478300000000000169e-01,-2.372100000000000042e-01,-3.480699999999999905e-01,-9.057500000000000551e-01,-1.619499999999999940e+00,-1.962399999999999922e+00,2.009300000000000086e+00,-1.405100000000000016e+00,-1.690199999999999925e+00,-7.817300000000000360e-01,1.944499999999999895e+00,3.285000000000000142e-01,-1.425599999999999923e-01,5.367899999999999894e-01,-2.864999999999999925e-03,-6.065199999999999481e-01,-1.064000000000000057e+00,2.817400000000000126e+00,-7.397600000000000842e-01,7.211899999999999977e-01,-3.588399999999999923e-01,-3.775100000000000122e-01,-2.828300000000000258e-01,-1.230200000000000043e-01,-1.339800000000000102e+00,-1.148700000000000054e+00,8.683299999999999352e-01,-4.450399999999999912e-01,3.086400000000000254e-01,-9.673299999999999121e-01,-9.597499999999999920e-01,1.960099999999999953e+00
1.025400000000000089e+00,6.831800000000000095e-01,-6.412899999999999157e-03,-1.978699999999999903e+00,1.841799999999999826e-01,-1.222599999999999909e+00,-1.353299999999999947e+00,3.515400000000000191e-01,-2.853399999999999687e-02,3.901600000000000068e-01,7.249800000000000688e-01,-2.562399999999999789e+00,-8.937000000000000499e-01,9.017299999999999205e-01,2.434199999999999697e-01,2.134900000000000020e+00,-1.752599999999999991e-01,-1.676999999999999824e+00,1.084700000000000109e-01,-8.865100000000000202e-01,-2.185299999999999798e+00,-6.143600000000000172e-01,-3.867800000000000127e-01,-1.376100000000000101e+00,5.371399999999999508e-01,2.942699999999999871e+00,-1.878800000000000026e+00,3.851699999999999569e-01,1.011600000000000055e+00,-2.466000000000000136e-01,-6.578399999999999803e-01,2.026400000000000201e+00,-2.258999999999999897e+00,7.293699999999999628e-01,1.396200000000000108e+00,1.564500000000000002e+00,8.362100000000000088e-01,1.863299999999999956e+00,1.705300000000000038e+00,1.466399999999999926e+00,-2.496700000000000141e+00,-8.862299999999998304e-03,1.248599999999999932e+00,-8.355899999999999439e-01,9.131999999999999840e-02,1.694499999999999895e+00,-7.591299999999999715e-01,3.070100000000000051e-01,3.195800000000000307e-01,1.280899999999999928e+00,8.867799999999999017e-01,1.112700000000000022e+00,1.541600000000000081e+00,-2.463699999999999779e-01,3.785600000000000076e-01,2.469099999999999906e-01,-4.615399999999999503e-01,5.751699999999999591e-01,7.532499999999999751e-01,5.482899999999999441e-01,-1.518100000000000005e+00,5.467199999999999838e-01,4.211199999999999943e-01,-4.685100000000000375e-01
3.477500000000000036e-01,4.369999999999985008e-03,-1.496299999999999963e+00,-1.605699999999999905e+00,-2.066500000000000004e+00,6.493899999999999673e-02,-5.693399999999999572e-01,5.711600000000000010e-01,9.837000000000000188e-01,-6.267899999999999583e-01,3.401699999999999724e-01,-4.461300000000000265e-01,-1.388800000000000034e+00,-1.023300000000000098e+00,5.385199999999999987e-01,5.051399999999999224e-01,-1.744400000000000117e-01,-1.330500000000000016e+00,-1.087699999999999889e+00,5.211600000000000676e-01,-1.769499999999999962e-01,8.799200000000000355e-01,-7.188600000000000545e-01,-1.564500000000000002e+00,6.921500000000000430e-01,-1.198900000000000104e-01,-1.519800000000000040e+00,1.829599999999999893e+00,1.130000000000000032e-01,8.370499999999999607e-01,-3.711300000000000154e-01,-1.581100000000000214e-02,-1.822699999999999987e+00,1.941299999999999970e-01,3.679000000000000048e-01,1.539299999999999891e+00,6.443399999999999128e-01,7.212899999999999867e-01,-1.482499999999999929e+00,-7.893799999999999706e-01,3.691699999999999982e-01,8.323899999999999633e-01,1.002999999999999892e+00,-1.165999999999999925e+00,-1.745000000000000107e+00,-6.356300000000000283e-01,1.056499999999999995e+00,2.445400000000000074e-01,1.133000000000000007e+00,2.156800000000000106e-01,-7.349999999999999867e-01,1.955699999999999800e-02,-1.911599999999999966e-01,4.043300000000000227e-01,-1.456800000000000095e+00,-1.108999999999999986e-01,1.325099999999999945e+00,-7.526599999999999957e-01,-3.458400000000000363e-01,1.179300000000000015e+00,-8.279900000000000038e-01,-6.665300000000000669e-01,-1.423399999999999999e+00,-2.830200000000000049e+00
-1.890199999999999936e-01,-2.159699999999999953e+00,1.839599999999999902e+00,6.473000000000000455e-03,-2.169299999999999784e+00,1.462699999999999889e+00,1.263900000000000023e+00,1.013799999999999944e-02,-3.408800000000000163e-01,1.387100000000000000e+00,-9.268899999999999362e-02,7.782100000000000684e-01,-4.945600000000000551e-01,-2.590300000000000047e+00,-1.528200000000000003e+00,9.205100000000000504e-01,-8.772200000000001108e-01,-2.035099999999999909e+00,3.395799999999999930e-01,-2.566500000000000004e+00,3.349099999999999855e-01,4.307099999999999818e-02,-8.084100000000000730e-01,-1.557299999999999907e+00,-6.226099999999999968e-01,7.064299999999999746e-02,-6.629399999999999737e-01,4.942199999999999926e-01,1.468399999999999928e+00,-1.765900000000000025e+00,-1.626100000000000101e+00,-1.223200000000000065e+00,-3.296800000000000286e-01,1.143400000000000111e-01,1.057299999999999907e+00,-1.116999999999999993e+00,-3.606599999999999806e-01,-1.124100000000000099e+00,-1.666900000000000048e+00,2.649999999999999911e+00,-6.467399999999999816e-01,-4.255899999999999683e-01,8.762299999999999534e-01,-7.332699999999999774e-01,-1.481299999999999839e-01,-1.455899999999999972e+00,9.448100000000000387e-01,-5.149299999999999988e-01,-1.078999999999999959e+00,-3.349300000000000055e-01,8.892799999999999594e-01,-3.309199999999999919e-01,5.879800000000000582e-01,1.115699999999999914e+00,1.620999999999999996e+00,8.749600000000000710e-01,9.270500000000000407e-01,-1.099599999999999911e+00,3.911300000000000332e-01,-4.793399999999999883e-01,4.668300000000000227e-01,4.751899999999999458e-01,-2.518400000000000083e-01,9.536600000000000632e-01
-4.460000000000000075e-01,-1.007700000000000040e+00,3.426800000000000401e-01,6.142100000000000337e-02,1.139100000000000001e+00,3.841600000000000570e-02,-1.389199999999999990e+00,5.033400000000000096e-01,-1.729499999999999926e-01,-2.892600000000000171e-01,-3.568199999999999705e-01,9.343399999999999483e-01,-1.477400000000000067e-02,-1.380299999999999860e-01,5.233999999999999764e-01,-1.879399999999999959e+00,2.157799999999999940e+00,5.624000000000000110e-01,6.556499999999999551e-01,3.361199999999999743e-01,3.991399999999999948e-01,1.094100000000000072e+00,1.145999999999999908e+00,-2.345900000000000207e-01,-1.867900000000000116e-01,-9.954399999999999915e-01,-1.256899999999999906e+00,-1.352099999999999969e-01,6.769100000000000117e-01,7.339600000000000568e-01,1.716800000000000104e+00,-1.145399999999999974e+00,2.005100000000000104e+00,-2.143499999999999961e+00,8.309499999999999664e-01,2.639699999999999824e-01,-1.187599999999999989e+00,1.626400000000000068e+00,7.304800000000000182e-01,3.029700000000000101e-02,-1.753200000000000036e-01,5.174600000000000033e-02,6.991199999999999637e-01,2.140499999999999847e+00,-1.004299999999999971e+00,8.193600000000000882e-01,-1.461300000000000043e+00,6.253999999999999837e-02,6.624399999999999178e-01,-5.035699999999999621e-01,1.205799999999999983e+00,-1.570200000000000040e+00,-6.411899999999999267e-01,-6.515699999999999825e-01,-1.379499999999999948e+00,-4.225600000000000467e-01,-1.129099999999999993e+00,2.297800000000000120e-01,-1.952199999999999935e+00,1.319299999999999987e-02,1.840699999999999975e-02,-3.174899999999999944e-01,2.835500000000000242e-01,-1.396099999999999897e+00
-1.238099999999999978e+00,-9.803000000000006153e-02,-4.366600000000000481e-01,-3.049899999999999833e-01,-4.355899999999999772e-01,-3.301899999999999835e-01,-1.387400000000000022e-01,5.889400000000000190e-01,-1.141000000000000014e+00,-6.564100000000000490e-01,-4.480699999999999683e-01,3.976000000000000090e-01,-2.111600000000000144e+00,6.894600000000000728e-01,-8.815600000000000103e-01,4.099600000000000466e-01,-1.697200000000000042e+00,-5.109700000000000353e-01,-1.003400000000000070e+00,-5.878800000000000692e-01,2.032100000000000017e-01,-1.610000000000000098e+00,1.254299999999999971e+00,-1.628500000000000059e+00,-3.098099999999999743e-01,9.703700000000000658e-01,-1.425200000000000022e+00,1.519000000000000072e-01,-3.392999999999999905e-01,2.357099999999999973e+00,9.674700000000000522e-01,-7.582800000000000651e-01,5.082399999999999141e-01,-1.537500000000000089e+00,-1.948300000000000032e-01,-8.612799999999999345e-01,-1.155999999999999917e+00,-1.241900000000000004e+00,-6.113300000000000400e-01,-5.422299999999999898e-01,-7.348600000000000687e-01,5.005399999999999849e-01,-3.106900000000000217e-01,3.711900000000000199e-01,-1.709500000000000020e+00,2.263599999999999834e+00,4.706500000000000128e-01,-6.828700000000000048e-02,1.455400000000000027e+00,-1.743699999999999972e-01,2.181599999999999984e+00,-1.076799999999999979e+00,-1.270799999999999930e+00,-1.352700000000000014e+00,-2.002599999999999936e-01,-1.074799999999999922e-01,7.754900000000000126e-01,4.114399999999999724e-01,1.107599999999999918e+00,5.775500000000000078e-01,3.709699999999999664e-01,6.792199999999999349e-01,1.352600000000000025e+00,3.479300000000000170e-01
-8.508700000000001262e-01,7.701999999999999957e-01,-8.033700000000000285e-01,-9.758000000000000007e-01,1.020199999999999996e+00,-1.433100000000000041e+00,2.104400000000000159e-01,-1.066300000000000026e+00,-1.525500000000000078e+00,-1.758699999999999986e-01,-1.004000000000000004e+00,7.046700000000000186e-01,6.213199999999999452e-03,9.915299999999999114e-01,1.717899999999999983e+00,-1.180099999999999927e+00,-1.310699999999999976e+00,-3.374400000000000177e-01,3.195100000000000162e-01,-1.761599999999999833e-01,1.381700000000000150e-01,1.933799999999999963e-01,-2.277000000000000135e-01,-8.225799999999999779e-01,-3.845899999999999874e-01,4.848399999999999377e-01,7.844800000000000662e-01,-2.436500000000000110e+00,2.646300000000000319e-01,-2.883800000000000252e-01,3.379099999999999882e-01,-4.325800000000000201e-01,-2.182500000000000107e+00,-1.144000000000000017e-01,-3.260899999999999910e-01,-3.922999999999999821e-01,1.509200000000000097e+00,2.592800000000000105e-01,-1.616999999999999993e+00,6.055500000000000327e-01,-7.822399999999999354e-01,-3.922200000000000131e+00,8.387899999999999245e-01,-4.658500000000000141e-02,-1.706399999999999917e+00,-1.198099999999999943e+00,1.347599999999999909e-01,-4.330200000000000021e-02,8.672700000000000964e-01,-3.990900000000000003e-01,-4.549199999999999910e-01,1.208700000000000108e+00,-9.849600000000000577e-01,-1.217300000000000049e+00,-1.971200000000000063e+00,-1.099699999999999900e+00,-3.376000000000000112e-01,1.126800000000000024e-01,-1.251900000000000013e+00,6.472700000000000120e-01,-3.421000000000000429e-02,-6.621100000000000874e-01,-1.308100000000000041e+00,-1.455299999999999927e-01
-3.168900000000000050e-01,-1.332900000000000196e-01,5.112800000000000678e-01,9.912900000000000045e-01,1.353299999999999947e+00,3.079500000000000015e-01,7.314099999999999768e-02,-3.079300000000000370e-01,-3.902199999999999558e-01,-1.468900000000000095e+00,-9.057899999999999840e-01,7.494800000000000351e-01,5.144499999999999629e-01,8.305600000000000760e-01,-1.007800000000000029e+00,1.406099999999999905e+00,1.343199999999999950e+00,-2.365200000000000191e+00,-5.793099999999999916e-01,1.271599999999999953e-01,-7.521800000000000708e-01,-1.596100000000000074e+00,6.748300000000000409e-01,-1.997200000000000086e-01,1.372500000000000109e-01,-3.225699999999999679e-01,-3.247800000000000131e-01,6.087100000000000843e-01,2.490699999999999914e+00,-2.432399999999999896e+00,-1.599399999999999933e+00,1.721600000000000019e+00,-1.068699999999999983e+00,9.059600000000000986e-02,-5.706299999999999706e-01,7.893600000000000616e-01,1.466699999999999893e+00,6.365100000000000202e-01,-2.688900000000000179e-01,-6.885000000000000009e-01,-2.723599999999999910e-01,-2.755400000000000071e-01,-9.858299999999998731e-01,1.309500000000000108e-01,-1.025099999999999900e+00,8.528299999999999770e-02,-8.289799999999999391e-01,7.235800000000000010e-01,-4.834399999999999809e-01,-3.686400000000000232e-01,-7.249100000000000543e-01,-1.030599999999999961e+00,-1.293299999999999894e+00,3.352499999999999925e-01,-1.052000000000000046e+00,-4.879800000000000249e-01,6.208700000000000330e-01,2.886400000000000077e-01,-1.001800000000000024e+00,7.215699999999999892e-02,-7.390700000000000047e-01,-1.348000000000000087e+00,-1.496999999999999997e-01,-5.863399999999999723e-01
3.690599999999999992e-01,-3.229999999999982885e-03,-5.219199999999999395e-01,5.483000000000000096e-01,-7.252399999999999958e-01,6.015599999999999836e-01,-1.066299999999999887e-01,4.852000000000000202e-01,2.762799999999999923e+00,-8.649700000000000444e-02,-7.177999999999999936e-01,1.372800000000000020e+00,-1.420299999999999896e+00,-1.441400000000000015e+00,-4.505199999999999760e-01,1.310599999999999987e+00,-4.824699999999999545e-01,1.425999999999999934e+00,1.003300000000000081e+00,-9.087399999999999645e-02,-2.451000000000000068e+00,1.305600000000000094e+00,1.176799999999999929e-01,-6.759899999999999798e-01,1.782399999999999984e+00,1.414200000000000179e-01,-1.021399999999999947e-01,2.031299999999999883e+00,-1.411999999999999922e-01,2.875900000000000123e+00,-3.605599999999999777e-02,-1.606799999999999895e-01,-6.988800000000000567e-01,2.420400000000000051e-01,2.068599999999999994e+00,-6.537400000000000155e-02,9.588299999999999601e-01,-2.960000000000000409e-01,4.579699999999999882e-01,-1.946800000000000086e+00,-6.384999999999999565e-01,-1.150600000000000067e+00,-2.073099999999999943e-01,2.762699999999999878e-02,-1.628500000000000059e+00,-1.521300000000000097e+00,-7.705999999999999517e-01,1.347099999999999964e+00,-1.666500000000000092e+00,1.509200000000000097e+00,3.032599999999999740e-01,-1.025500000000000078e+00,-3.332100000000000062e-01,3.730600000000000027e-01,-7.767800000000000260e-01,9.060999999999999610e-02,-2.209900000000000198e-01,2.000900000000000123e+00,-1.068999999999999950e+00,1.812999999999999889e-01,-1.889399999999999968e+00,-7.031199999999999672e-01,1.806100000000000039e+00,1.561600000000000099e+00
-1.565400000000000125e-01,1.914099999999999913e+00,-1.831999999999999851e+00,-7.113199999999999523e-01,-6.592900000000000149e-02,1.220099999999999962e+00,1.128500000000000059e+00,-5.732500000000000373e-01,-7.504899999999999904e-01,1.217500000000000027e+00,-9.633799999999999031e-01,1.988000000000000184e-02,1.029400000000000037e-01,7.509700000000000264e-01,-5.167300000000000365e-02,4.426399999999999779e-01,-9.535600000000000742e-01,-1.498699999999999921e+00,6.312800000000000633e-01,-1.816500000000000004e+00,3.732300000000000062e-01,-3.248300000000000076e-01,-1.201999999999999957e+00,-5.423899999999999277e-01,5.946199999999999264e-01,-1.360100000000000087e+00,1.016599999999999948e+00,-4.165600000000000414e-01,-8.039399999999999880e-01,2.445300000000000251e-01,-3.332400000000000362e-01,2.109000000000000041e-01,1.120800000000000018e+00,-4.976800000000000113e-01,-6.100200000000000067e-01,-4.044699999999999962e-01,5.258500000000000396e-01,4.736299999999999955e-01,2.835199999999999942e-01,9.564000000000000279e-01,1.770799999999999930e+00,-1.203200000000000103e-01,1.293400000000000105e+00,-7.902100000000000790e-01,-2.305999999999999994e-01,6.588899999999999757e-01,9.668600000000000527e-01,-4.475300000000000389e-01,-4.627699999999999592e-01,3.476500000000000146e-01,1.339199999999999946e+00,5.402100000000000790e-01,7.482400000000000162e-02,-1.225300000000000056e+00,-1.519299999999999817e-01,1.370800000000000018e+00,2.859500000000000153e+00,4.774700000000000055e-01,-3.990599999999999703e-01,-9.552299999999999125e-01,1.111499999999999988e-02,-5.686100000000000182e-02,7.704300000000000592e-01,2.129500000000000004e-01
